	GPSLAT	GPSLON	GPSALT	GPSSPE	HUM	TEMP	PRES	CO	CO2	NH2	NH3	TVOC	COMX	COMY	COMZ	ACCX	ACCY	ACCZ	GYRX	GYRY	GYRZ	BAT	VEL	ANGA	ANGB
583	24.3693	2.5581	9.9524	20.9199	31.9412	-18.1784	23599.273999999932	41.1041	77.029	24.7744	30.1285	92.1854	353.42	139.75	247.8	72.4215	27.3061	96.5196	25.85	247.69	252.13	0	245	64.13105	12.675378
584	33.5991	47.4704	49.9273	27.7272	80.2923	6.8808	23465.951999999932	22.1793	46.2197	87.6737	81.4576	85.0211	184.2	186.93	230.67	63.3768	7.0357	95.3675	242.57	322.71	315.47	0	1499	-157.47497	97.307045
585	21.1316	28.5341	44.0718	80.4602	55.5785	18.7267	23332.629999999932	13.2363	12.1552	11.4019	40.4729	63.0553	66.49	109.15	182.64	83.6005	19.2749	89.196	122.51	108.96	18.91	0	445	-103.022762	93.715745
586	22.5242	10.7396	69.7571	96.236	32.0867	-31.1374	23199.30799999993	57.5244	71.1918	38.8541	71.2992	96.4377	29.96	182.24	9.12	74.7435	17.1778	87.6589	277.6	205.95	118.95	1	429	150.529967	-142.869006
587	33.0226	39.5163	51.3308	31.2146	30.1464	-15.3378	23065.98599999993	42.9049	72.4982	10.6321	78.9861	5.6135	200.21	68.67	283.38	89.1375	20.7915	48.1864	352.32	80.16	172.99	0	1706	-142.926772	-131.138547
588	70.9263	5.9337	51.7457	26.1964	80.1302	-3.0973	22932.66399999993	81.0949	79.5254	78.421	70.3959	0.6542	346.25	23.55	144.49	50.4166	43.4112	0.9419	144.56	92.19	106.49	1	1352	-82.774794	-12.682355
589	72.9231	75.7341	79.4537	73.671	20.6125	2.0023	22799.34199999993	9.9749	97.2285	81.142	57.1446	14.5542	327.69	209.35	167.8	7.3386	54.4461	74.9802	144.25	292.21	61.51	0	538	87.521297	-66.922867
590	6.6975	95.9942	15.6174	50.3123	27.6182	15.4867	22666.01999999993	96.3771	65.4156	92.6625	49.6171	46.2756	46.66	50.72	241.53	51.2377	12.8635	46.2737	247.7	103.83	233.23	1	1572	91.482894	99.095932
591	22.7032	5.3411	84.2394	24.4252	14.4193	14.5838	22532.69799999993	31.5124	16.829	34.8328	45.4579	77.1465	113.67	62.44	132.88	3.7432	8.1423	92.9921	42.48	35.69	22.22	1	240	-5.395611	-102.163824
592	65.0964	70.5252	21.5118	31.9049	87.1588	26.0157	22399.37599999993	81.8774	43.1448	55.7579	68.6466	7.543	289.64	163.39	4.63	5.6363	94.1365	85.1388	202.94	139.94	19.85	1	1786	-31.787846	-145.752
593	53.081	43.4817	73.3161	5.5287	93.3314	-15.9657	22266.05399999993	1.9237	74.5599	74.4124	61.1321	71.7247	42.93	106.93	16.02	64.4448	97.7074	61.9807	181.23	239.81	1.66	1	1188	153.99617	-90.227502
594	11.5764	17.1993	38.593	56.9495	5.9342	18.1587	22132.73199999993	45.468	38.788	16.1336	57.9112	14.5879	214.57	256.92	76.91	12.9176	90.3576	90.1722	247.35	274.11	32.83	1	426	-105.461818	112.095184
595	70.3665	1.2023	46.0908	75.8383	40.3723	28.427	21999.40999999993	50.7404	90.907	77.5659	84.1061	24.4177	24.58	26.2	317.1	94.7614	48.5509	78.7707	196.11	343.82	171.52	0	1099	122.718966	169.158673
596	82.6276	33.6215	49.7732	66.258	87.1923	1.2389	21866.08799999993	78.304	39.0236	31.6062	63.0827	62.6143	174.49	351.6	93.23	66.5287	82.3492	35.1024	40.79	272.54	58.27	0	371	-57.623291	-3.510768
597	55.3427	8.7272	32.3049	19.7467	8.3666	11.54	21732.76599999993	3.9279	36.1088	59.6792	30.7482	7.3007	19.47	194.65	154.91	89.0509	43.348	77.0523	132.0	318.93	84.05	1	881	18.22208	-30.647788
598	36.8288	50.0849	8.6348	94.7677	26.0634	-29.7605	21599.44399999993	26.0292	55.542	53.9866	69.9461	30.363	210.13	94.08	115.78	12.5419	47.6962	5.5737	46.45	42.86	196.12	1	1358	40.533001	113.927532
599	85.6763	96.1567	97.1962	8.6765	81.3017	-2.6292	21466.12199999993	63.8622	97.2902	83.2311	56.5381	58.8922	48.17	132.74	156.53	84.4257	34.2017	70.0046	271.63	122.62	177.33	1	847	29.367669	156.226735
600	61.0562	58.5441	11.3582	95.2904	55.967	-29.7202	21332.79999999993	85.3404	54.9907	52.8647	18.4066	64.3525	358.79	277.57	339.62	82.8173	70.8528	74.9479	270.77	76.41	136.97	1	1317	18.626707	-1.024117
601	56.5298	30.6286	35.3818	43.5338	75.3265	-19.3555	21199.47799999993	97.2426	7.1588	91.4161	15.3244	21.6185	341.33	354.78	301.64	16.3754	29.1367	13.2321	67.68	246.19	46.89	0	1467	47.569556	-144.824587
602	31.401	43.0597	52.2815	28.9977	1.6418	3.5863	21066.15599999993	50.3511	45.9144	42.564	87.6739	31.8377	213.15	60.88	53.57	6.949	9.5505	58.6943	224.15	318.8	134.2	0	558	-3.048047	106.13945
603	93.4351	78.0998	4.8639	87.6013	11.1962	-24.9241	20932.83399999993	62.5049	42.9982	38.0101	30.538	22.2595	137.39	10.16	337.54	69.7588	90.6908	12.0347	27.47	217.02	90.14	0	473	-111.78559	-108.246108
604	57.492	85.0717	63.8596	83.4656	7.0852	-3.2399	20799.51199999993	95.7419	44.4211	31.9465	75.7922	84.4707	219.28	280.48	49.58	8.8003	50.4563	68.4542	101.54	62.64	145.52	0	1413	154.403691	1.653091
605	50.4641	44.9272	85.7127	90.3153	87.7234	-24.2205	20666.18999999993	82.5926	3.069	73.7862	45.1071	93.0729	144.05	343.71	119.1	1.7262	85.6456	56.7506	155.24	330.1	105.61	1	835	89.608475	63.544279
606	91.2575	81.3405	66.3258	27.1961	86.2865	9.0293	20532.86799999993	47.2398	50.7532	15.8396	61.1241	34.9227	163.13	41.71	104.26	22.9347	41.9034	48.7983	303.31	6.49	128.19	0	1624	-142.099054	92.426415
607	6.3086	16.1688	28.6953	19.926	15.7093	4.9468	20399.54599999993	66.8728	9.202	10.0457	45.1102	53.2556	238.48	167.5	166.82	16.424	21.7896	54.0402	144.09	58.81	309.64	1	441	-170.598261	119.974709
608	86.9861	93.5764	36.0119	17.1058	27.8125	-31.2283	20266.22399999993	3.9932	3.5033	61.7676	54.9388	60.309	298.5	53.39	294.06	11.8039	81.1861	84.4058	23.78	170.62	350.69	0	1542	12.887047	160.69885
609	71.152	25.2533	50.4635	63.4915	39.1128	12.4604	20132.90199999993	61.5648	98.2426	23.7165	38.5178	11.3277	110.04	158.86	321.81	34.6412	25.0948	22.0509	309.01	329.49	325.8	1	943	108.640502	-147.470245
610	45.7673	44.7865	96.7899	18.219	43.9343	7.0599	19999.57999999993	11.1681	47.6338	23.6574	20.8474	9.0865	223.56	76.79	134.88	96.6946	35.8817	85.4365	354.63	176.85	36.73	1	848	-36.441197	104.350487
611	17.3536	91.2841	43.6259	63.3018	71.1856	-6.9344	19866.25799999993	91.1347	21.4313	38.6511	44.2875	61.8028	2.81	203.21	44.3	63.9447	8.9646	83.3651	122.68	319.66	226.76	0	238	-0.974922	77.023205
612	69.8027	90.5289	59.3723	91.3102	43.7016	5.7865	19732.93599999993	20.3554	65.3963	61.9164	81.575	7.2138	249.58	352.08	15.75	45.3756	87.7279	48.6171	121.33	111.13	92.56	1	1098	-179.352539	-57.167124
613	27.8263	20.5945	31.3712	3.0011	33.9087	-3.8129	19599.61399999993	46.5276	40.1494	56.9441	49.9512	42.6686	325.53	67.12	90.48	53.3608	26.8325	25.1211	192.77	187.75	94.02	1	1061	-28.371724	76.342979
614	71.1274	61.6713	87.3756	74.7431	47.746	6.7295	19466.29199999993	82.6441	40.8459	57.6575	22.8787	58.7229	297.19	190.48	318.81	16.2894	30.9755	38.275	217.1	261.67	148.98	0	1383	116.849669	133.441931
615	46.6514	15.7619	58.7323	76.6354	97.1249	18.5298	19332.96999999993	0.4146	11.4698	13.7347	7.6308	51.939	217.24	126.37	138.69	32.6566	29.0906	84.8875	277.67	312.71	298.28	1	905	-115.92429	-92.613844
616	52.3165	51.7754	41.8963	49.1307	46.2372	-29.2969	19199.64799999993	29.9188	2.4161	22.7949	67.1553	73.716	305.33	231.2	256.47	41.5433	24.7797	84.7414	243.54	94.54	311.45	1	799	119.395717	-144.147611
617	15.8827	7.5623	57.7424	17.2753	49.789	-36.5253	19066.325999999928	33.495	15.6383	57.3011	43.0112	88.9438	179.37	12.84	192.79	55.3953	25.3734	67.6487	6.0	158.47	239.87	0	898	-76.109087	24.618208
618	17.1874	46.1278	21.5734	12.3978	74.6191	25.2774	18933.003999999928	1.8008	50.7379	22.8892	40.0532	13.2001	199.07	274.93	248.83	25.3614	14.3692	17.3457	92.03	355.8	193.91	1	467	-153.258353	-24.3912
619	18.9611	43.4845	60.8026	3.5591	96.3676	17.6163	18799.681999999928	90.487	8.4053	30.0323	96.0326	38.343	278.6	228.69	88.55	57.84	90.7611	14.2765	299.19	254.3	166.42	0	1051	-88.68152	-121.098073
620	47.6514	26.7028	50.2222	86.9435	70.892	13.7411	18666.359999999928	13.6677	55.0218	67.0272	62.0846	18.27	95.96	99.86	196.37	60.1199	84.9467	13.9721	29.51	163.32	355.3	0	1442	39.385478	91.211693
621	35.7472	50.0495	86.5602	83.1145	81.902	-10.3995	18533.037999999928	81.1049	53.1198	46.5937	17.0591	19.9255	232.87	261.27	108.97	40.6276	36.1517	32.0857	218.72	58.41	350.52	1	1515	-90.209935	-155.676465
622	97.6361	10.5126	52.4564	35.3587	86.7884	28.2015	18399.715999999928	96.0501	62.7916	19.1865	32.5336	77.7168	239.39	193.98	174.9	56.0434	98.9496	10.6101	317.69	272.48	94.45	0	1701	107.915204	173.584699
623	49.3207	84.6687	62.5012	14.058	81.1527	-18.7774	18266.393999999927	16.252	66.4645	84.6656	60.6599	28.2179	329.7	113.48	39.01	20.6258	29.4339	59.267	128.43	91.18	302.83	1	63	163.660458	-163.433074
624	95.6102	60.5686	38.0524	32.0943	89.5386	-1.8662	18133.071999999927	92.7892	52.9685	7.5306	69.1055	95.7509	287.11	54.77	42.51	22.4038	3.7297	92.1515	159.18	255.15	18.6	0	161	-3.340471	114.31375
625	91.8373	29.2421	53.3114	7.9529	90.0618	-10.5232	17999.749999999927	28.0699	31.6477	53.2206	83.7195	18.1243	344.93	53.06	20.01	97.7546	93.989	51.3121	260.66	352.26	19.03	1	490	132.945746	68.454128
626	34.5884	2.2149	63.4816	14.5811	95.5418	-4.2599	17866.427999999927	81.2643	62.133	12.1399	18.6078	94.8904	200.33	142.14	301.21	94.7684	33.1565	22.5542	74.95	204.56	229.59	0	1005	31.508897	-125.902291
627	4.9201	40.4542	98.8972	20.54	15.0075	3.1862	17733.105999999927	38.8733	19.9176	11.3989	77.0772	90.127	22.18	227.82	309.81	38.0585	55.4293	57.7625	189.31	338.24	135.44	1	425	-38.611246	-37.388542
628	2.7203	41.3871	6.495	23.098	63.5525	2.73	17599.783999999927	96.6277	72.1374	93.5743	61.4694	30.7995	260.36	212.23	317.17	23.8301	95.879	40.4698	140.54	212.26	288.7	1	1115	140.742024	107.616257
629	31.6866	73.3327	54.0139	95.5371	65.282	-37.2789	17466.461999999927	20.7491	8.3733	33.615	90.4747	0.8394	59.23	145.82	218.76	14.6518	97.0852	31.7799	100.67	134.36	68.47	1	1453	-93.381656	-38.470479
630	82.3109	30.3653	80.7676	46.9353	87.4412	-30.4098	17333.139999999927	47.1082	14.9684	12.5128	3.6821	86.4035	10.49	204.24	26.45	38.694	74.0633	62.9217	11.4	171.65	181.61	0	1069	57.726555	-175.302365
631	33.5957	4.3027	11.5574	23.003	20.4666	-12.4213	17199.817999999927	78.1709	31.1005	4.9895	19.6144	32.0313	297.21	143.96	254.36	25.3113	92.6642	64.0233	273.08	264.56	268.87	0	672	-88.468942	67.846277
632	85.8829	26.4704	60.4143	62.213	4.2111	-32.0684	17066.495999999926	59.7348	63.1974	64.6416	24.3632	95.2277	247.33	220.54	47.82	35.7086	50.6703	28.0319	18.3	358.88	69.63	0	987	-147.574078	152.932964
633	23.3707	34.8107	96.217	61.2863	3.3412	7.4385	16933.173999999926	11.8505	45.7484	31.9659	92.1201	22.4553	240.96	71.64	102.72	68.9337	93.7337	7.2829	75.03	69.83	248.96	1	1170	-97.472837	-118.155699
634	6.0506	47.3286	82.4861	22.4464	37.5309	13.8274	16799.851999999926	66.6463	55.0226	81.8581	24.401	82.3813	74.82	217.57	54.89	83.6399	59.4667	93.2345	30.91	256.34	142.52	1	1203	-34.706838	1.979557
635	82.913	81.7906	6.6047	29.8889	8.5895	2.1964	16666.529999999926	75.2743	89.3656	72.8117	6.9463	97.5498	136.72	88.06	357.35	49.8743	18.6476	93.2776	221.56	44.72	303.44	0	4	125.639003	34.267012
636	31.677	40.607	2.5149	45.62	16.341	-37.9911	16533.207999999926	59.75	7.8954	96.8109	79.8899	26.0917	255.03	38.66	338.53	31.1716	41.5518	10.8453	235.15	9.86	310.82	0	1800	49.329059	41.021616
637	43.1156	16.4543	72.5143	2.5767	51.0002	26.2298	16399.885999999926	22.488	64.1205	9.5677	25.294	70.9161	61.62	52.13	337.66	88.7124	23.218	47.9736	87.93	125.45	50.48	1	1389	92.989009	-139.134359
638	18.5148	74.1408	27.5389	79.645	73.2742	3.3619	16266.563999999926	32.401	78.8098	32.1889	92.9418	84.4465	142.72	9.46	314.79	34.0312	14.3666	93.062	155.21	256.87	272.33	1	0	97.281656	109.936583
639	60.0434	36.6328	19.2784	33.1167	27.6905	-35.5553	16133.241999999926	19.2632	93.7905	62.6376	62.6302	93.2926	53.62	213.83	310.49	18.7103	58.3937	29.6843	142.76	36.62	270.68	1	971	-145.26622	-31.147073
640	22.9578	33.9693	52.5956	52.411	63.5152	-38.6381	15999.919999999925	75.824	37.4698	66.2538	32.9556	28.7295	48.09	237.28	345.26	22.4244	77.833	77.9338	98.87	237.32	306.03	1	287	123.314763	-105.599067
641	31.893	87.6232	5.5012	39.4326	31.936	-29.2731	15866.597999999925	59.9287	57.2875	93.2242	96.2152	12.2008	50.33	286.98	67.5	46.8991	49.3567	38.0203	187.62	49.77	271.68	1	1781	169.215851	90.224022
642	37.7582	69.8356	19.7559	22.0596	37.6605	-8.063	15733.275999999925	72.9234	12.2668	78.9899	9.8339	20.2898	201.92	107.55	300.07	79.9959	11.7951	16.3614	357.22	150.75	352.09	0	1362	-18.432067	101.74443
643	75.9896	70.7227	17.4222	92.4774	5.4696	4.1043	15599.953999999925	66.473	19.1568	9.616	77.2164	60.779	236.29	188.01	184.82	40.9456	57.0782	22.9829	344.64	125.5	34.76	1	418	-70.831888	47.606808
644	77.8306	35.2384	57.0096	83.8927	94.0448	-8.0935	15466.631999999925	33.8647	95.691	66.6305	66.4177	16.5095	57.63	57.77	187.03	16.9579	70.7806	21.52	245.94	249.07	116.04	1	1605	-0.419997	95.085971
645	38.5635	59.9429	11.798	49.7943	92.2945	-32.732	15333.309999999925	17.7379	35.7451	29.2374	37.9729	72.5862	283.74	194.39	98.81	83.3589	17.4462	87.3895	311.64	247.98	171.56	0	1698	82.959273	-17.632914
646	17.6562	23.1664	77.2923	53.8337	96.2945	-34.977	15199.987999999925	42.7016	20.9431	97.0297	60.3267	74.6367	50.99	271.39	138.43	44.5339	36.9498	55.6398	184.08	353.7	264.67	1	1686	-94.442962	-118.096742
647	49.2805	12.1237	58.5209	75.7295	86.3817	26.8687	15066.665999999925	96.6725	33.4074	50.7475	63.7001	93.9321	207.95	28.65	46.3	54.7113	17.8765	85.0088	184.85	222.66	19.95	1	1147	157.968464	48.553421
648	50.4426	30.1183	0.4487	24.8395	96.2945	21.9289	14933.343999999925	88.4121	36.5095	33.9466	77.7216	76.3993	82.51	240.66	295.46	15.9732	24.2348	15.8711	145.24	345.62	48.14	0	1707	106.39983	109.283735
649	51.5685	70.2831	22.4736	46.6626	39.6984	24.4244	14800.021999999924	5.057	93.429	42.8249	15.6485	40.7605	339.63	29.99	197.38	6.8288	93.7083	44.8853	114.93	172.39	28.02	0	1474	-58.749144	15.719216
650	92.0311	12.1035	35.8791	47.3671	76.7684	-36.416	14666.699999999924	78.6346	21.1686	50.2765	40.0354	52.9287	83.6	97.73	151.25	35.9311	72.6491	31.0535	193.74	217.44	286.22	1	485	18.386409	4.896811
651	38.402	81.1626	21.2154	36.1019	46.6154	-19.0546	14533.377999999924	93.0838	38.5489	30.2535	52.7522	24.3748	108.65	238.91	174.19	60.988	98.7853	68.3334	342.74	64.65	8.01	1	1177	-179.70852	31.646316
652	97.3033	57.9853	98.5634	92.5685	45.0319	22.0831	14400.055999999924	93.9766	60.3007	88.8305	80.5203	87.2212	41.63	91.26	0.74	36.3216	34.6919	3.3874	54.42	187.31	85.44	1	465	105.600376	83.855985
653	1.4299	98.4939	89.8934	86.4735	57.4053	-8.3613	14266.733999999924	71.373	30.1328	70.432	73.26	33.1891	15.63	55.08	140.97	86.443	57.7676	55.6998	315.95	209.58	16.58	1	112	141.645115	-11.404191
654	68.6942	38.8683	26.2749	15.3182	22.4372	0.9187	14133.411999999924	26.5741	43.1033	38.0074	42.8226	73.0305	122.31	82.61	312.85	54.3517	49.9937	58.0448	265.35	356.9	3.5	0	584	128.324962	-6.729087
655	30.4085	32.0706	98.8566	10.1512	40.5055	9.2922	14000.089999999924	36.7228	43.8465	43.0606	22.8569	76.8668	109.43	293.51	108.04	10.2567	51.0748	9.2777	140.78	308.9	98.42	1	727	163.606435	90.337538
656	70.4763	21.7943	83.3029	7.4607	54.882	1.4075	13866.767999999924	59.9004	49.547	15.0901	52.3106	34.0832	65.81	91.42	49.99	97.0471	19.1391	80.2743	15.0	235.96	35.5	0	986	116.9199	-134.119731
657	49.1545	76.426	86.8631	29.9848	34.407	-20.1131	13733.445999999924	69.3688	24.3225	33.6019	50.0647	62.2217	160.62	145.78	7.25	94.1812	93.2636	69.316	176.25	283.69	188.18	0	200	26.096463	-41.863321
658	2.8943	66.9718	35.0453	85.435	29.775	-29.0866	13600.123999999923	4.0371	8.7282	35.5246	84.9253	74.2021	235.47	253.68	276.68	58.7241	45.2493	74.2458	318.49	230.98	102.24	0	1722	42.72427	-87.311768
659	41.7941	48.3034	39.8594	98.2982	72.1017	24.5602	13466.801999999923	76.8556	54.4944	39.19	39.461	68.5108	134.84	139.87	204.81	88.8294	65.092	54.0596	258.53	142.92	55.81	0	1106	-148.227536	-20.447235
660	82.7806	28.6767	88.9716	30.0366	22.5841	8.0936	13333.479999999923	22.4433	74.0791	37.0423	49.3466	92.2253	58.83	50.66	132.8	55.1376	12.8209	22.8906	350.84	72.0	156.12	1	1312	37.836232	136.153786
661	91.6808	66.4104	40.9883	50.3951	14.6336	-4.485	13200.157999999923	85.7438	12.1278	77.8495	44.3019	73.1468	310.08	52.28	258.87	38.9038	74.5543	26.408	95.12	204.18	61.2	0	1463	48.951277	-174.828569
662	57.5056	77.1277	47.0485	22.7147	0.7998	-32.6364	13066.835999999923	29.054	86.3093	64.7138	83.4907	56.6553	2.27	75.22	97.21	23.7383	32.5283	19.7716	105.65	54.97	202.55	0	1315	23.765692	-108.508708
663	55.5687	51.5539	88.0372	56.6592	82.2726	5.5254	12933.513999999923	17.2076	11.7213	72.4295	28.8948	29.7977	351.78	339.23	291.26	72.3943	20.5529	56.6452	82.85	217.46	17.19	1	915	-18.016017	160.278719
664	39.637	72.2739	77.7231	60.905	36.2909	26.4671	12800.191999999923	56.6788	84.0654	27.8774	86.4535	52.9968	271.87	310.17	14.66	79.6747	61.9655	19.907	168.99	290.35	218.51	0	1274	-55.105423	-41.156547
665	57.011	79.2694	56.4039	81.4956	18.4711	-0.2082	12666.869999999923	32.8812	13.3186	47.6721	30.0031	26.4614	335.65	13.7	275.56	96.2411	89.3167	10.5962	163.04	298.25	262.02	0	1754	65.706681	-36.81612
666	69.3732	18.9515	38.3247	65.3298	89.5502	-7.9954	12533.547999999922	65.4747	50.1868	2.9876	44.1002	7.4787	269.68	331.75	216.35	84.6616	63.2889	45.5922	163.81	202.97	251.39	1	800	7.408895	38.49486
667	21.7225	92.2675	52.5917	24.7827	15.9213	-26.3573	12400.225999999922	68.9666	17.955	79.3871	43.9642	64.3012	85.63	211.66	221.04	2.9237	92.6262	58.7509	51.99	334.7	77.88	0	1386	99.764312	-30.384575
668	69.214	51.0696	87.5238	57.9949	90.566	-37.3858	12266.903999999922	58.2051	18.8654	39.4215	94.3827	13.403	269.95	339.54	252.58	67.1025	7.6144	37.7392	268.9	82.01	14.25	0	626	86.848139	126.793557
669	31.3598	28.9026	85.1451	0.3674	60.3636	7.8196	12133.581999999922	5.1286	55.7126	9.136	95.4983	6.7835	50.83	302.32	78.9	97.5988	21.4304	22.9033	323.73	98.9	70.03	0	1647	-75.176013	-111.91145
670	57.9088	1.1338	42.2489	13.8724	89.0823	28.7014	12000.259999999922	6.5294	6.8482	4.6565	24.1185	76.8618	41.51	235.4	163.75	0.0668	17.3868	35.1	213.76	205.74	334.75	1	1010	72.009515	-94.209824
671	97.1021	27.0137	80.182	90.7881	60.3543	-10.7907	11866.937999999922	56.3908	82.7491	2.3463	19.9963	85.2012	305.04	180.16	286.41	75.6432	67.0917	38.0851	354.29	140.81	215.1	1	376	32.725773	-81.201721
672	96.5571	51.2822	52.3396	46.1444	86.336	-1.724	11733.615999999922	50.5518	28.2212	45.5006	59.5317	15.1888	17.21	345.55	5.58	34.1052	77.0848	15.8616	13.25	35.67	25.53	0	1362	13.49563	124.968976
673	12.6797	4.0935	59.2505	64.6781	58.3691	26.8562	11600.293999999922	83.7651	71.3362	78.6125	45.1109	57.5136	156.34	111.02	117.8	39.0055	40.1746	51.2181	265.14	307.82	205.84	0	1397	156.369631	118.381519
674	6.5733	29.6893	59.7977	74.7948	2.6139	19.3148	11466.971999999922	7.197	51.6979	0.3133	97.8716	81.8901	234.48	188.13	250.67	58.2579	11.054	79.6369	317.25	343.2	277.38	1	1539	-16.354384	11.383529
675	86.2287	39.2498	72.4527	39.223	20.1646	-39.2276	11333.649999999921	56.3026	78.379	34.6919	64.1303	72.3907	91.65	285.74	341.33	24.8703	55.7482	19.4455	349.38	157.26	65.67	1	584	-117.59534	87.527365
676	61.8856	7.4911	44.7393	67.66	48.4478	21.31	11200.327999999921	80.1629	41.408	55.2703	98.4585	42.0707	353.39	48.26	3.61	28.5148	85.6331	84.4743	235.15	113.19	132.53	0	1617	-130.321983	95.764924
677	37.1596	8.0206	21.3004	24.6629	19.3348	13.3281	11067.005999999921	15.6354	11.903	71.7707	76.3811	15.1607	148.14	235.88	192.31	87.8883	42.0574	89.583	174.07	163.84	96.04	1	55	-79.977867	53.441886
678	23.4583	75.1357	66.7376	70.0144	85.719	22.9163	10933.683999999921	97.0729	80.4693	74.1244	30.6901	90.6543	241.03	224.99	281.18	66.7306	52.1728	21.4156	269.38	207.13	105.26	0	464	-94.552448	1.560865
679	77.9941	33.8577	79.3633	29.5642	78.876	-21.9111	10800.361999999921	25.2942	91.3564	39.3316	82.5612	87.0163	34.4	353.5	264.16	76.7409	78.4218	80.2354	185.0	53.59	139.67	1	645	-112.286552	-147.197188
680	86.729	77.1591	93.8742	8.4732	10.7907	13.8469	10667.03999999992	66.9927	94.7204	58.7967	55.5708	24.3201	156.65	86.21	179.27	44.0194	59.6317	51.5718	95.8	330.72	237.7	1	1253	-150.79404	-170.164555
681	45.2877	66.697	24.3097	64.8941	25.406	18.8295	10533.71799999992	56.5339	86.5166	34.609	20.2275	31.8761	154.37	305.37	44.01	73.6923	97.6658	21.5056	302.79	23.21	195.26	0	1365	83.487979	-179.398069
682	11.2913	87.3209	43.5531	8.4911	93.0908	-22.5747	10400.39599999992	27.3805	2.1363	74.9904	76.7872	47.7326	21.4	242.29	138.83	55.0472	37.3873	20.5972	233.7	140.0	52.81	1	1103	-4.463853	-152.098361
683	16.7657	98.2088	76.194	82.4174	28.7286	-9.3402	10267.07399999992	16.6535	41.1336	3.3254	16.9879	11.0781	246.01	150.67	105.76	80.6577	43.5893	13.8333	265.78	205.93	272.72	1	596	-31.290336	32.771926
684	98.5706	97.3917	60.3073	45.6648	35.0786	-34.2073	10133.75199999992	94.5865	62.2981	44.1469	67.6054	16.3953	73.28	274.37	132.15	96.1997	87.2525	45.2595	270.24	67.62	216.21	1	1518	44.647274	122.869465
685	43.897	15.302	18.8814	27.2572	86.0183	29.8927	10000.42999999992	27.1777	58.0378	81.083	20.1234	47.412	175.48	139.86	356.47	43.791	44.8594	52.0767	251.96	67.33	187.7	0	1603	51.569386	161.808157
686	32.8189	59.5158	20.7633	33.3427	72.257	-26.9802	9867.10799999992	40.0074	92.7504	66.3366	38.1973	57.7741	221.96	214.5	214.31	1.1769	28.3259	23.9036	292.12	227.13	145.08	1	233	119.344811	62.024879
687	7.7046	31.3231	19.7583	71.2656	98.9578	-33.7307	9733.78599999992	59.4425	53.5814	46.0444	78.2228	35.7043	245.18	132.89	56.61	60.3678	10.6979	86.4996	129.78	231.87	25.92	1	1127	19.165973	-113.391783
688	78.9049	15.5008	15.208	13.5067	54.6914	18.5937	9600.46399999992	25.926	33.9503	64.4027	53.319	41.2905	125.13	43.89	214.0	13.7367	35.6875	8.1856	338.47	230.8	314.31	1	1339	-112.659215	14.063628
689	57.773	63.8771	91.1284	19.6335	23.5555	-37.5545	9467.14199999992	67.7765	64.2818	5.2706	18.6147	82.2401	356.9	64.81	116.41	85.5298	36.5469	69.299	174.5	94.41	243.32	0	864	-46.825683	77.568999
690	29.3619	61.1054	90.0475	15.678	51.1763	-25.3794	9333.81999999992	85.6142	0.1727	5.923	36.7775	76.2189	311.0	247.54	241.97	94.1456	76.1393	84.2192	357.9	109.63	75.01	0	1019	-94.959678	-83.848859
691	20.6305	52.1349	28.6262	45.836	1.7752	-14.6095	9200.49799999992	73.5316	96.1262	21.5585	59.8344	49.6393	153.03	31.88	266.99	71.6671	81.2078	69.2502	102.63	174.43	100.33	0	1347	18.830675	-123.621055
692	49.0591	34.7712	95.5446	96.5392	62.419	22.6375	9067.17599999992	16.281	13.547	55.247	71.0636	78.7253	140.95	352.73	182.17	16.6083	74.315	82.3176	324.18	284.79	151.37	1	1222	-167.599383	33.438059
693	40.0142	48.1614	25.4525	38.2148	40.3913	19.5187	8933.85399999992	37.5919	7.4138	44.8931	62.1529	85.6279	181.55	147.42	353.84	45.2085	69.9992	29.0738	214.76	36.33	336.13	0	1698	96.521344	174.892369
694	97.8738	55.7867	6.8911	68.9774	71.1099	11.5188	8800.53199999992	40.7252	8.9208	1.4315	94.0677	42.5753	331.19	344.01	38.09	25.0262	51.7385	88.4435	186.07	238.89	151.57	0	749	4.880986	-129.794414
695	94.3307	47.1821	98.9683	37.0743	18.6967	-3.8517	8667.20999999992	59.8047	77.4275	74.7068	72.6413	39.6588	221.53	210.78	190.2	9.6482	3.0866	57.3723	221.91	329.09	242.61	1	1256	-9.457621	-125.909913
696	89.3208	22.8794	80.021	75.1805	14.6321	-34.3479	8533.887999999919	80.0769	58.891	91.2977	16.0099	27.7209	278.78	8.64	15.14	74.9979	67.8817	84.4975	335.88	0.78	73.92	1	1553	-81.223714	-49.228032
697	74.588	5.5095	75.5579	67.7942	66.7498	1.6533	8400.565999999919	21.1483	83.7114	60.2501	77.2331	12.7145	299.64	318.74	308.54	53.0818	16.3359	80.7612	43.66	187.26	192.49	0	1257	-150.392981	-22.995884
698	48.2487	31.2914	13.1515	82.0965	73.3454	6.6813	8267.243999999919	18.2357	11.7081	70.9768	75.7513	77.7466	26.65	197.56	306.8	76.2915	15.1536	85.3934	141.84	163.24	22.2	0	1034	142.308226	-63.359172
699	13.5403	81.5412	68.0074	67.3508	43.218	13.1897	8133.921999999919	11.579	17.2059	86.9093	14.2336	64.2256	175.82	66.33	154.36	76.3455	47.6274	35.9646	45.69	115.98	90.72	0	545	90.296615	-163.481701
